MANDT,KNUMV,KPOSN,STUNR,ZAEHK,KAPPL,KSCHL,KDATU,KRECH,KAWRT,KBETR,WAERS,KKURS,KPEIN,KMEIN,KUMZA,KUMNE,KNTYP,KSTAT,KNPRS,KRUEK,KRELI,KHERK,KGRPE,KOUPD,KOLNR,KNUMH,KOPOS,KVSL1,SAKN1,MWSK1,KVSL2,SAKN2,MWSK2,LIFNR,KUNNR,KDIFF,KWERT,KSTEU,KINAK,KOAID,ZAEKO,KMXAW,KMXWR,KFAKTOR,KDUPL,KFAKTOR1,KZBZG,KSTBS,KONMS,KONWS,KAWRT_K,KWAEH,KWERT_K,KFKIV,KVARC,KMPRS,PRSQU,VARCOND,STUFE,WEGXX,KTREL,MDFLG,TXJLV,KBFLAG,KOLNR3,CPF_GUID,KAQTY
375,1000000608,2,15,1,MS,ZA00,2/20/17,A,180000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000608,2,15,2,MS,KZ01,2/20/17,A,180000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000608,2,15,3,MS,GPRO,2/20/17,A,180000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000608,2,21,1,MS,NAVM,2/20/17,B,180000.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,C,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000608,3,12,1,MS,PRSX,2/20/17,C,250.00,450.00,USD,1,1,H,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"11,250.00",D,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000608,3,13,1,MS,PRS4,2/20/17,C,250.00,0.00,USD,1,1,H,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"11,250.00",D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000608,3,15,1,MS,ZA00,2/20/17,A,11250.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000608,3,15,2,MS,KZ01,2/20/17,A,11250.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000608,3,15,3,MS,GPRO,2/20/17,A,11250.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000608,3,21,1,MS,NAVM,2/20/17,B,11250.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,C,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000609,10,1,1,M,PBXX,2/20/17,C,10.00,50000.00,USD,1,1,AU,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"50,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000609,10,21,1,M,NAVM,2/20/17,B,50000.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000609,10,35,1,M,SKTO,2/20/17,A,50000.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000609,10,60,1,M,WOTB,2/20/17,C,10.00,50000.00,USD,1,1,AU,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"50,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000611,2,12,1,MS,PRSX,2/20/17,C,2000.00,250.00,USD,1,1,H,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"50,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000611,2,13,1,MS,PRS4,2/20/17,C,2000.00,0.00,USD,1,1,H,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"50,000.00",A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000611,2,15,1,MS,ZA00,2/20/17,A,50000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000611,2,15,2,MS,KZ01,2/20/17,A,50000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000611,2,15,3,MS,GPRO,2/20/17,A,50000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000613,2,12,1,MS,PRSX,2/20/17,C,2000.00,250.00,USD,1,1,H,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"50,000.00",D,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000613,2,13,1,MS,PRS4,2/20/17,C,2000.00,0.00,USD,1,1,H,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"50,000.00",D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000613,2,15,1,MS,ZA00,2/20/17,A,50000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000613,2,15,2,MS,KZ01,2/20/17,A,50000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000613,2,15,3,MS,GPRO,2/20/17,A,50000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000613,2,21,1,MS,NAVM,2/20/17,B,50000.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,C,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000613,3,12,1,MS,PRSX,2/20/17,C,400.00,250.00,USD,1,1,H,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"10,000.00",D,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000613,3,13,1,MS,PRS4,2/20/17,C,400.00,0.00,USD,1,1,H,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"10,000.00",D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000613,3,15,1,MS,ZA00,2/20/17,A,10000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000613,3,15,2,MS,KZ01,2/20/17,A,10000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000613,3,15,3,MS,GPRO,2/20/17,A,10000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000613,3,21,1,MS,NAVM,2/20/17,B,10000.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,C,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000614,10,1,1,M,PBXX,2/20/17,C,10.00,10000.00,USD,1,1,AU,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"10,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000614,10,21,1,M,NAVM,2/20/17,B,10000.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000614,10,35,1,M,SKTO,2/20/17,A,10000.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000614,10,60,1,M,WOTB,2/20/17,C,10.00,10000.00,USD,1,1,AU,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"10,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000616,2,12,1,MS,PRSX,2/20/17,C,1000.00,100.00,USD,1,1,H,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"10,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000616,2,13,1,MS,PRS4,2/20/17,C,1000.00,0.00,USD,1,1,H,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"10,000.00",A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000616,2,15,1,MS,ZA00,2/20/17,A,10000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000616,2,15,2,MS,KZ01,2/20/17,A,10000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000616,2,15,3,MS,GPRO,2/20/17,A,10000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000617,10,1,1,M,PBXX,2/20/17,C,10.00,60000.00,USD,1,1,AU,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"60,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000617,10,21,1,M,NAVM,2/20/17,B,60000.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000617,10,35,1,M,SKTO,2/20/17,A,60000.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000617,10,60,1,M,WOTB,2/20/17,C,10.00,60000.00,USD,1,1,AU,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"60,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000619,2,12,1,MS,PRSX,2/20/17,C,800.00,750.00,USD,1,1,H,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"60,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000619,2,13,1,MS,PRS4,2/20/17,C,800.00,0.00,USD,1,1,H,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"60,000.00",A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000619,2,15,1,MS,ZA00,2/20/17,A,60000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000619,2,15,2,MS,KZ01,2/20/17,A,60000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000619,2,15,3,MS,GPRO,2/20/17,A,60000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000621,2,12,1,MS,PRSX,2/20/17,C,1000.00,100.00,USD,1,1,H,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"10,000.00",D,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000621,2,13,1,MS,PRS4,2/20/17,C,1000.00,0.00,USD,1,1,H,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"10,000.00",D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000621,2,15,1,MS,ZA00,2/20/17,A,10000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000621,2,15,2,MS,KZ01,2/20/17,A,10000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000621,2,15,3,MS,GPRO,2/20/17,A,10000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000621,2,21,1,MS,NAVM,2/20/17,B,10000.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,C,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000623,2,12,1,MS,PRSX,2/20/17,C,800.00,750.00,USD,1,1,H,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"60,000.00",D,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000623,2,13,1,MS,PRS4,2/20/17,C,800.00,0.00,USD,1,1,H,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"60,000.00",D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000623,2,15,1,MS,ZA00,2/20/17,A,60000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000623,2,15,2,MS,KZ01,2/20/17,A,60000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000623,2,15,3,MS,GPRO,2/20/17,A,60000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000623,2,21,1,MS,NAVM,2/20/17,B,120000.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000623,3,12,1,MS,PRSX,2/20/17,C,150.00,750.00,USD,1,1,H,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"11,250.00",D,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000623,3,13,1,MS,PRS4,2/20/17,C,150.00,0.00,USD,1,1,H,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"11,250.00",D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000623,3,15,1,MS,ZA00,2/20/17,A,11250.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000623,3,15,2,MS,KZ01,2/20/17,A,11250.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000623,3,15,3,MS,GPRO,2/20/17,A,11250.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000623,3,21,1,MS,NAVM,2/20/17,B,22500.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000624,10,1,1,M,PBXX,2/20/17,C,10.00,33750.00,USD,1,1,AU,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"33,750.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000624,10,21,1,M,NAVM,2/20/17,B,33750.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000624,10,35,1,M,SKTO,2/20/17,A,33750.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000624,10,60,1,M,WOTB,2/20/17,C,10.00,33750.00,USD,1,1,AU,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"33,750.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000626,2,12,1,MS,PRSX,2/20/17,C,1350.00,250.00,USD,1,1,H,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"33,750.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000626,2,13,1,MS,PRS4,2/20/17,C,1350.00,0.00,USD,1,1,H,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"33,750.00",A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000626,2,15,1,MS,ZA00,2/20/17,A,33750.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000626,2,15,2,MS,KZ01,2/20/17,A,33750.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000626,2,15,3,MS,GPRO,2/20/17,A,33750.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000628,2,12,1,MS,PRSX,2/20/17,C,1350.00,250.00,USD,1,1,H,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"33,750.00",D,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000628,2,13,1,MS,PRS4,2/20/17,C,1350.00,0.00,USD,1,1,H,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"33,750.00",D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000628,2,15,1,MS,ZA00,2/20/17,A,33750.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000628,2,15,2,MS,KZ01,2/20/17,A,33750.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000628,2,15,3,MS,GPRO,2/20/17,A,33750.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000628,2,21,1,MS,NAVM,2/20/17,B,33750.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,C,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000628,3,12,1,MS,PRSX,2/20/17,C,250.00,250.00,USD,1,1,H,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"6,250.00",D,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000628,3,13,1,MS,PRS4,2/20/17,C,250.00,0.00,USD,1,1,H,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"6,250.00",D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000628,3,15,1,MS,ZA00,2/20/17,A,6250.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000628,3,15,2,MS,KZ01,2/20/17,A,6250.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000628,3,15,3,MS,GPRO,2/20/17,A,6250.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000628,3,21,1,MS,NAVM,2/20/17,B,6250.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,C,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000629,10,1,1,M,PBXX,2/20/17,C,10.00,56250.00,USD,1,1,AU,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"56,250.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000629,10,21,1,M,NAVM,2/20/17,B,56250.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000629,10,35,1,M,SKTO,2/20/17,A,56250.00,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000629,10,60,1,M,WOTB,2/20/17,C,10.00,56250.00,USD,1,1,AU,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"56,250.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000631,2,12,1,MS,PRSX,2/20/17,C,750.00,750.00,USD,1,1,H,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"56,250.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000631,2,13,1,MS,PRS4,2/20/17,C,750.00,0.00,USD,1,1,H,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"56,250.00",A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000631,2,15,1,MS,ZA00,2/20/17,A,56250.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000631,2,15,2,MS,KZ01,2/20/17,A,56250.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000631,2,15,3,MS,GPRO,2/20/17,A,56250.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000633,43,12,1,MS,PRSX,2/20/17,C,1000.00,100.00,USD,1,1,H,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"10,000.00",D,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000633,43,13,1,MS,PRS4,2/20/17,C,1000.00,0.00,USD,1,1,H,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"10,000.00",D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000633,43,15,1,MS,ZA00,2/20/17,A,10000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000633,43,15,2,MS,KZ01,2/20/17,A,10000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000633,43,15,3,MS,GPRO,2/20/17,A,10000.00,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000633,43,21,1,MS,NAVM,2/20/17,B,10000.00,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,C,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
