,MANDT,BUKRS,BELNR,GJAHR,BUZEI,BUZID,AUGDT,AUGCP,AUGBL,BSCHL,KOART,UMSKZ,UMSKS,ZUMSK,SHKZG,GSBER,PARGB,MWSKZ,QSSKZ,DMBTR,WRBTR,KZBTR,PSWBT,PSWSL,TXBHW,TXBFW,MWSTS,WMWST,HWBAS,FWBAS,HWZUZ,FWZUZ,SHZUZ,STEKZ,MWART,TXGRP,KTOSL,QSSHB,KURSR,GBETR,BDIFF,BDIF2,VALUT,ZUONR,SGTXT,ZINKZ,VBUND,BEWAR,ALTKT,VORGN,FDLEV,FDGRP,FDWBT,FDTAG,FKONT,KOKRS,KOSTL,PROJN,AUFNR,VBELN,VBEL2,POSN2,ETEN2,ANLN1,ANLN2,ANBWA,BZDAT,PERNR,XUMSW,XHRES,XKRES,XOPVW,XCPDD,XSKST,XSAUF,XSPRO,XSERG,XFAKT,XUMAN,XANET,XSKRL,XINVE,XPANZ,XAUTO,XNCOP,XZAHL,SAKNR,HKONT,KUNNR,LIFNR,FILKD,XBILK,GVTYP,HZUON,ZFBDT,ZTERM,ZBD1T,ZBD2T,ZBD3T
2231,670,US00,5105600149,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,         550.00,         550.00,0.0,         550.00,USD,         550.00,         550.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/01/2018,20180501.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2232,670,US00,5105600150,2018,1,,05/01/2018,05/01/2018,1500000034.0,31,K,,,,H,,,XI,,         550.00,         550.00,0.0,         550.00,USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/01/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125042.0,,X,,,05/01/2018,1.0,0,0,0
2233,670,US00,5105600150,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,         550.00,         550.00,0.0,         550.00,USD,         550.00,         550.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/01/2018,20180501.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2234,670,US00,5105600151,2018,1,,05/01/2018,05/01/2018,1500000036.0,31,K,,,,H,,,XI,,"       1,050.00","       1,050.00",0.0,"       1,050.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/01/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125026.0,,X,,,05/31/2018,4.0,0,0,0
2235,670,US00,5105600151,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"       1,050.00","       1,050.00",0.0,"       1,050.00",USD,"       1,050.00","       1,050.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/01/2018,20180501.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2236,670,US00,5105600152,2018,1,,05/01/2018,05/01/2018,1500000037.0,31,K,,,,H,,,XI,,"       1,100.00","       1,100.00",0.0,"       1,100.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/01/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125045.0,,X,,,05/01/2018,1.0,0,0,0
2237,670,US00,5105600152,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"       1,100.00","       1,100.00",0.0,"       1,100.00",USD,"       1,100.00","       1,100.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/01/2018,20180501.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2238,670,US00,5105600153,2018,1,,05/01/2018,05/01/2018,1500000038.0,31,K,,,,H,,,XI,,"   5,005,000.00","   5,005,000.00",0.0,"   5,005,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/01/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125043.0,,X,,,05/01/2018,1.0,0,0,0
2239,670,US00,5105600153,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"   5,005,000.00","   5,005,000.00",0.0,"   5,005,000.00",USD,"   5,005,000.00","   5,005,000.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/01/2018,20180501.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2240,670,US00,5105600154,2018,1,,05/01/2018,05/01/2018,1500000039.0,31,K,,,,H,,,XI,,"   1,001,000.00","   1,001,000.00",0.0,"   1,001,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/01/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125044.0,,X,,,05/01/2018,1.0,0,0,0
2241,670,US00,5105600154,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"   1,001,000.00","   1,001,000.00",0.0,"   1,001,000.00",USD,"   1,001,000.00","   1,001,000.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/01/2018,20180501.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2242,670,US00,5105600155,2018,1,,05/02/2018,05/02/2018,1500000048.0,31,K,,,,H,,,XI,,"      11,000.00","      11,000.00",0.0,"      11,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/01/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125036.0,,X,,,05/01/2018,,0,0,0
2243,670,US00,5105600155,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"      11,000.00","      11,000.00",0.0,"      11,000.00",USD,"      11,000.00","      11,000.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/01/2018,20180501.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2244,670,US00,5105600156,2018,1,,05/02/2018,05/02/2018,1500000042.0,31,K,,,,H,,,XI,,"     105,000.00","     105,000.00",0.0,"     105,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/02/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125049.0,,X,,,05/02/2018,1.0,0,0,0
2245,670,US00,5105600156,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"     105,000.00","     105,000.00",0.0,"     105,000.00",USD,"     105,000.00","     105,000.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/02/2018,20180502.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2246,670,US00,5105600157,2018,1,,05/02/2018,05/02/2018,1500000041.0,31,K,,,,H,,,XI,,"      10,500.00","      10,500.00",0.0,"      10,500.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/02/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125048.0,,X,,,05/02/2018,,0,0,0
2247,670,US00,5105600157,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"      10,500.00","      10,500.00",0.0,"      10,500.00",USD,"      10,500.00","      10,500.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/02/2018,20180502.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2248,670,US00,5105600158,2018,1,,05/02/2018,05/02/2018,1500000043.0,31,K,,,,H,,,XI,,"     326,700.00","     326,700.00",0.0,"     326,700.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/02/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125038.0,,X,,,05/02/2018,1.0,0,0,0
2249,670,US00,5105600158,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"     326,700.00","     326,700.00",0.0,"     326,700.00",USD,"     326,700.00","     326,700.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/02/2018,20180502.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2250,670,US00,5105600159,2018,1,,05/02/2018,05/02/2018,1500000044.0,31,K,,,,H,,,XI,,"      25,500.00","      25,500.00",0.0,"      25,500.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/02/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125050.0,,X,,,05/02/2018,1.0,0,0,0
2251,670,US00,5105600159,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"      25,500.00","      25,500.00",0.0,"      25,500.00",USD,"      25,500.00","      25,500.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/02/2018,20180502.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2252,670,US00,5105600160,2018,1,,05/02/2018,05/02/2018,1500000045.0,31,K,,,,H,,,XI,,"      11,000.00","      11,000.00",0.0,"      11,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/02/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125025.0,,X,,,05/02/2018,1.0,0,0,0
2253,670,US00,5105600160,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"      11,000.00","      11,000.00",0.0,"      11,000.00",USD,"      11,000.00","      11,000.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/02/2018,20180502.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2254,670,US00,5105600161,2018,1,,05/02/2018,05/02/2018,1500000046.0,31,K,,,,H,,,XI,,"       6,250.00","       6,250.00",0.0,"       6,250.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/02/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125053.0,,X,,,05/02/2018,1.0,0,0,0
2255,670,US00,5105600161,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"       6,250.00","       6,250.00",0.0,"       6,250.00",USD,"       6,250.00","       6,250.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/02/2018,20180502.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2256,670,US00,5105600162,2018,1,,05/02/2018,05/02/2018,1500000047.0,31,K,,,,H,,,XI,,"      11,000.00","      11,000.00",0.0,"      11,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/02/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125051.0,,X,,,05/02/2018,1.0,0,0,0
2257,670,US00,5105600162,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"      11,000.00","      11,000.00",0.0,"      11,000.00",USD,"      11,000.00","      11,000.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/02/2018,20180502.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2258,670,US00,5105600163,2018,1,,05/02/2018,05/02/2018,1500000049.0,31,K,,,,H,,,XI,,"   2,750,000.00","   2,750,000.00",0.0,"   2,750,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/02/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125055.0,,X,,,05/02/2018,1.0,0,0,0
2259,670,US00,5105600163,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"   2,750,000.00","   2,750,000.00",0.0,"   2,750,000.00",USD,"   2,750,000.00","   2,750,000.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/02/2018,20180502.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2260,670,US00,5105600164,2018,1,,05/02/2018,05/02/2018,1500000050.0,31,K,,,,H,,,XI,,"       3,225.00","       3,225.00",0.0,"       3,225.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/02/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125057.0,,X,,,05/02/2018,,0,0,0
2261,670,US00,5105600164,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"       3,225.00","       3,225.00",0.0,"       3,225.00",USD,"       3,225.00","       3,225.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/02/2018,20180502.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2262,670,US00,5105600166,2018,1,,05/04/2018,05/04/2018,1500000051.0,31,K,,,,H,,,XI,,"   3,070,000.00","   3,070,000.00",0.0,"   3,070,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/04/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125058.0,,X,,,05/04/2018,1.0,0,0,0
2263,670,US00,5105600166,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"   1,000,000.00","   1,000,000.00",0.0,"   1,000,000.00",USD,"   1,000,000.00","   1,000,000.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/04/2018,20180504.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2264,670,US00,5105600166,2018,3,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"      10,000.00","      10,000.00",0.0,"      10,000.00",USD,"      10,000.00","      10,000.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/04/2018,20180504.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2265,670,US00,5105600166,2018,4,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"      10,000.00","      10,000.00",0.0,"      10,000.00",USD,"      10,000.00","      10,000.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/04/2018,20180504.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2266,670,US00,5105600166,2018,5,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"   1,000,000.00","   1,000,000.00",0.0,"   1,000,000.00",USD,"   1,000,000.00","   1,000,000.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/04/2018,20180504.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2267,670,US00,5105600166,2018,6,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"   1,050,000.00","   1,050,000.00",0.0,"   1,050,000.00",USD,"   1,050,000.00","   1,050,000.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/04/2018,20180504.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2268,670,US00,5105600167,2018,1,W,00/00/0000,00/00/0000,,86,S,,,,S,BI00,,XI,,"     120,000.00","     120,000.00",0.0,"     120,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,WRX,0.0,0.0,0.0,0.0,0.0,05/07/2018,20180507.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAIT1000,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2269,670,US00,5105600167,2018,2,,00/00/0000,00/00/0000,,93,S,,,,H,BI00,,XI,,"     120,000.00","     120,000.00",0.0,"     120,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,DIF,0.0,0.0,0.0,0.0,0.0,05/07/2018,20180507.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,NAPR1000,,,,,0,0,,,,00/00/0000,0,,,X,,,,,,,,,,X,,,X,,,,760000,,,,,RE,,00/00/0000,,0,0,0
2270,670,US00,5105600168,2018,1,,05/07/2018,05/07/2018,1500000052.0,31,K,,,,H,,,XI,,"  10,010,000.00","  10,010,000.00",0.0,"  10,010,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/07/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125032.0,,X,,,05/07/2018,1.0,0,0,0
2271,670,US00,5105600168,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,,,XI,,"  10,010,000.00","  10,010,000.00",0.0,"  10,010,000.00",USD,"  10,010,000.00","  10,010,000.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/07/2018,20180507.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2272,670,US00,5105600169,2018,1,,05/07/2018,05/07/2018,1500000053.0,31,K,,,,H,,,XI,,"       5,500.00","       5,500.00",0.0,"       5,500.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/07/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125021.0,,X,,,05/07/2018,1.0,0,0,0
2273,670,US00,5105600169,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,,,XI,,"       5,500.00","       5,500.00",0.0,"       5,500.00",USD,"       5,500.00","       5,500.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/07/2018,20180507.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2274,670,US00,5105600170,2018,1,,05/07/2018,05/07/2018,1500000054.0,31,K,,,,H,,,XI,,         300.00,         300.00,0.0,         300.00,USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/07/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125040.0,,X,,,05/07/2018,1.0,0,0,0
2275,670,US00,5105600170,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,,,XI,,         300.00,         300.00,0.0,         300.00,USD,         300.00,         300.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/07/2018,20180507.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2276,670,US00,5105600171,2018,1,,05/07/2018,05/07/2018,1500000055.0,31,K,,,,H,,,XI,,         301.25,         301.25,0.0,         301.25,USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/07/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125000.0,,X,,,05/07/2018,1.0,0,0,0
2277,670,US00,5105600171,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,,,XI,,         301.25,         301.25,0.0,         301.25,USD,         301.25,         301.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/07/2018,20180507.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2278,670,US00,5105600172,2018,1,,05/08/2018,05/08/2018,1500000056.0,31,K,,,,H,,,XI,,"  15,015,000.00","  15,015,000.00",0.0,"  15,015,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/08/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125036.0,,X,,,05/08/2018,,0,0,0
2279,670,US00,5105600172,2018,2,W,00/00/0000,00/00/0000,,86,S,,,,S,,,XI,,"  15,015,000.00","  15,015,000.00",0.0,"  15,015,000.00",USD,"  15,015,000.00","  15,015,000.00",0.0,0.0,0.0,0.0,0.0,0.0,,,,1,WRX,0.0,0.0,0.0,0.0,0.0,05/08/2018,20180508.0,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,00/00/0000,,0,0,0
2280,670,US00,5105600173,2018,1,,05/08/2018,05/08/2018,1500000057.0,31,K,,,,H,,,XI,,"       7,700.00","       7,700.00",0.0,"       7,700.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,KBS,0.0,0.0,0.0,0.0,0.0,05/08/2018,,,,,,,RMRP,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125025.0,,X,,,05/08/2018,1.0,0,0,0
